id,name,address,lat,lon,phones,categories,hours_text,site_url
207596401449,Средняя общеобразовательная школа № 2,"Ферганская область, городской посёлок Алтыарык",40.393942,71.487322,,Общеобразовательная школа,,
105061148719,Средняя общеобразовательная школа 12,"Ферганская область, Маргилан, улица Мустакиллик",40.469044,71.720756,,Общеобразовательная школа,пн-пт 08:00–17:00,
14568306787,Школа № 25,"Ферганская область, Ташлакский район, махаллинский сход граждан Садда",40.487067,71.76882,,Общеобразовательная школа,,
76555754330,Средняя общеобразовательная школа № 27,"Ферганская область, Алтыарыкский район, населённый пункт Шарктонги",40.359205,71.493964,,Общеобразовательная школа,,
138139300389,Школа № 19,"Ферганская область, Коканд",40.524511,70.949104,,Общеобразовательная школа,,
48572507246,Школа № 13,"Ферганская область, Алтыарыкский район, городской посёлок Паласан",40.389029,71.503736,,Общеобразовательная школа,,
113867464762,Школа № 36,"Ферганская область, Фуркатский район, населённый пункт Бекабад",40.495403,70.830782,,Общеобразовательная школа,,
50705222363,Интернат № 88,"Ферганская область, Багдад пгт, Мустакиллик улица, 1",40.459555,71.21513,,Школа-интернат,,
118547512825,Школа № 24,"Ферганская область, Багдадский район, населённый пункт Кашкари",40.455044,71.158767,,Общеобразовательная школа,,
28803030294,School № 9,"Ферганская область, Учкуприкский район, городской посёлок Мирзаходжа",40.584823,71.006413,,Общеобразовательная школа,,
213173937640,Школа № 31,"Ферганская область, Риштанский район, населённый пункт Джаханабад",40.392401,71.333228,,Общеобразовательная школа,,
76652739413,Средняя общеобразовательная школа № 54,"Ферганская область, Риштанский район, городской посёлок Саховат, махалля Сарой",40.428481,71.204921,,Общеобразовательная школа,,
229291682051,Школа № 44,"Ферганская область, Бувайдинский район, городской посёлок Куйи-Найман",40.612882,71.106944,,Общеобразовательная школа,,
3241685935,Школа № 24,"Ферганская область, Фуркатский район, населённый пункт Кармак, Istiqlol ko'chasi, 75",40.480594,70.884565,,Общеобразовательная школа,,
143991139025,Средняя общеобразовательная школа № 5,"Ферганская область, городской посёлок Алтыарык",40.398897,71.473398,,Общеобразовательная школа,,
98003643323,Школа № 20,"Ферганская область, Маргилан, махаллинский сход граждан З.М. Бабур",40.45762,71.713914,,Общеобразовательная школа,,
219151029900,Школа № 8,"Ферганская область, Учкуприкский район, городской посёлок Кумарыкабад",40.569302,71.013431,,Общеобразовательная школа,,
229445149863,Школа,"Ферганская область, Риштанский район, населённый пункт Даштджалаер",40.398614,71.155,,Общеобразовательная школа,,
169322118135,Школа № 33,"Ферганская область, Учкуприкский район, махаллинский сход граждан Олмурод, улица Бодомзор, 31",40.504964,71.002963,,Общеобразовательная школа,,
235398728031,Школа №15,"Ферганская область, Коканд, 15",40.539166,70.927603,,Общеобразовательная школа,,
216824170119,Школа №29,"Ферганская область, Багдадский район, городской посёлок Кахат",40.489356,71.135186,,Общеобразовательная школа,,
192340440540,Школа № 12,"Ферганская область, Учкуприкский район, городской посёлок Сабирджан",40.611976,70.985357,,Общеобразовательная школа,,
99732418697,Школа № 30,"Ферганская область, Куштепинский район, городской посёлок Караджийда, улица Караджийда, 72",40.491479,71.609869,,Общеобразовательная школа,,
21491175885,Школа № 33,"Ферганская область, Язъяванский район, населённый пункт Янгибустан",40.606501,71.44779,,Общеобразовательная школа,,
235177451334,Школа,"Баткенская область, Бюргендю ОПХ",40.257921,71.100098,,Общеобразовательная школа,,
232445712246,Средняя общеобразовательная школа № 30,"Ферганская область, городской посёлок Алтыарык",40.405866,71.486077,,Общеобразовательная школа,,
224234863867,Школа № 19,"Ферганская область, Алтыарыкский район, махаллинский сход граждан Кахрамон, улица Кахрамон, 247",40.428716,71.581103,,Общеобразовательная школа,,
137852203084,Школа № 15,"Ферганская область, Алтыарыкский район, городской посёлок Паулган",40.378121,71.527873,,Общеобразовательная школа,,
109632807697,Средняя школа № 28,"Ферганская область, Ташлакский район, населённый пункт Яккавут",40.482912,71.788027,,Общеобразовательная школа,,
190497888978,Школа № 24,"Ферганская область, Коканд, городской посёлок Катта-Ганджираван",40.57873,70.950225,,Общеобразовательная школа,,
20030757885,Школа № 6,"Ферганская область, Язъяванский район, городской посёлок Ташхавуз",40.662963,71.714761,,Общеобразовательная школа,,
212162413564,Школа № 19,"Ферганская область, Учкуприкский район, махаллинский сход граждан Катта Коракул, улица Буюк Ипак Йули, 1",40.507644,71.021095,,Общеобразовательная школа,,
43513188808,Школа № 4,"Ферганская область, Куштепинский район, населённый пункт Дехканабад",40.521651,71.564411,,Общеобразовательная школа,,
112415300476,Общеобразовательная школа № 39,"Ферганская область, Бувайдинский район, городской посёлок Бувайда",40.636871,71.081411,,Общеобразовательная школа,,
175930324964,Школа № 11,"Ферганская область, Куштепинский район, махаллинский сход граждан Кийки, улица Сохибкор, 35",40.473224,71.648848,,Общеобразовательная школа,,
11135211117,Школа № 31,"Ферганская область, Учкуприкский район, населённый пункт Милтыкчи",40.609235,71.013947,,Общеобразовательная школа,,
22023644516,Школа № 13,"Ферганская область, Куштепинский район, населённый пункт Найман",40.449071,71.597754,,Общеобразовательная школа,"пн-сб 07:00–20:00, перерыв 12:00–13:00",
223490104408,Edu Sofiya,"Ферганская область, Коканд, улица Чанорбог, 19B",40.527556,70.96176,+998 99 305 02 27,Частная школа,,
43021299791,Школа № 57,"Ферганская область, Узбекистанский район, населённый пункт Каратепа",40.493727,70.947002,,Общеобразовательная школа,,
23862600381,Школа № 26,"Ферганская область, Багдадский район, городской посёлок Дорманча",40.430346,71.165816,,Общеобразовательная школа,,
170291220029,Школа № 8,"Ферганская область, Куштепинский район, махаллинский сход граждан Йулдошобод",40.44116,71.62893,,Общеобразовательная школа,,
35799245897,Школа № 40,"Ферганская область, Бувайдинский район, городской посёлок Куйи-Бачкир, махалля Бекабад",40.630906,71.18526,,Общеобразовательная школа,,
23625862228,Школа № 15,"Ферганский район, сельский сход граждан Чимион",40.254034,71.561785,,Общеобразовательная школа,,
54681166618,Школа № 22,"Ферганская область, Куштепинский район, махаллинский сход граждан Лойсон",40.533968,71.71043,,Общеобразовательная школа,,
109090412580,Школа № 39,"Ферганский район, махаллинский сход граждан Карасу, улица Фаргона, 102",40.316417,71.83414,,Общеобразовательная школа,,
135583584235,Школа № 34,"Ферганская область, Коканд",40.503812,70.921524,,Общеобразовательная школа,,
201816193141,Школа № 1,"Ферганская область, Риштан",40.361241,71.273793,,Общеобразовательная школа,,
131677935548,Школа № 18,"Ферганская область, Багдадский район, населённый пункт Алчин, 9",40.526867,71.130466,,Общеобразовательная школа,,
103262162491,Школа № 27,"Ферганская область, Узбекистанский район, махаллинский сход граждан Фаровон Келажак, улица Кум, 1A",40.489168,70.965091,,Общеобразовательная школа,,
88797869940,Школа № 20,"Ферганская область, Фуркатский район, городской посёлок Шайимбек",40.488846,70.850682,,Общеобразовательная школа,,
204926402544,Школа № 48,"Ферганская область, Куштепинский район, махаллинский сход граждан Янгиарык, улица Янги Бустон, 74A",40.546981,71.651859,,Общеобразовательная школа,,
185430808834,Школа № 16,"Ферганский район, городской посёлок Лангар",40.258114,71.543396,,Общеобразовательная школа,,
64094206887,Школа № 33,"Ферганская область, Ташлакский район, махаллинский сход граждан Варзак",40.53622,71.765547,,Общеобразовательная школа,,
75802227408,Школа № 8,"Ферганская область, Алтыарыкский район, населённый пункт Джаркурган",40.367129,71.440106,,Общеобразовательная школа,,
209334868365,Средняя общеобразовательная школа № 52,"Ферганская область, Риштанский район, населённый пункт Багистан",40.350683,71.211215,,Общеобразовательная школа,,
177986187656,Школа № 3,"Ферганская область, городской посёлок Дангара",40.575838,70.931017,,Общеобразовательная школа,,
116381002224,Общеобразовательная школа № 22,"Андижанская область, Бустанский район, городской посёлок Бостон",40.694321,71.919114,,Общеобразовательная школа,,
84217888635,School № 18 named after Qodirjon Ro'zmatov,"Ферганская область, Дангаринский район, населённый пункт Эшонбобо",40.57003,70.878803,,Общеобразовательная школа,,
205224755785,Школа № 40,"Ферганская область, Багдадский район, городской посёлок Коштегирман",40.505785,71.112189,,Общеобразовательная школа,,
139478760724,Школа № 38,"Ферганская область, Коканд, Soʻlimbogʻ koʻchasi, 7A",40.553505,70.951022,,Общеобразовательная школа,,
159393850037,Школа № 1,"Ферганская область, городской посёлок Учкуприк",40.549219,71.052026,,Общеобразовательная школа,,
221607649118,Школа № 3,"Ферганская область, Коканд, населённый пункт Кум",40.499247,70.93484,,Общеобразовательная школа,,
181490102731,Школа № 21,"Ферганская область, Бувайдинский район, городской посёлок Аккурган",40.603276,71.074893,,Общеобразовательная школа,,
104437088552,Средняя общеобразовательная школа № 18,"Ферганская область, Ташлакский район, махаллинский сход граждан Найман",40.566372,71.882069,,Общеобразовательная школа,,
194839713289,Школа № 66,"Ферганская область, Узбекистанский район, городской посёлок Нурсух",40.365787,70.74417,,Общеобразовательная школа,,
82460804879,Школа № 18,"Ферганская область, Язъяванский район, населённый пункт Катартал",40.6046,71.705199,,Общеобразовательная школа,,
103973807334,Школа № 29,"Ферганский район, махаллинский сход граждан Саткак, улица Фаргона, 293",40.413218,71.695318,,Общеобразовательная школа,,
213385806418,Школа № 16,"Ферганская область, Куштепинский район, населённый пункт Гармидан",40.567773,71.700531,,Общеобразовательная школа,,
119938649097,Школа № 23,"Ферганская область, Куштепинский район, махаллинский сход граждан Шомирза, улица Чинобод, 9",40.558631,71.722953,,Общеобразовательная школа,,
218550919480,Школа № 37,"Ферганская область, Коканд, 6-й проезд улицы Абадият",40.543769,70.916439,,Общеобразовательная школа,,
14717216413,Toshloq District Specialized School,"Ферганская область, городской посёлок Ташлак, улица Тошлок, 8B",40.48741,71.756815,,Общеобразовательная школа,,
166228178832,Школа № 39,"Фергана, улица Окарикобод, 77",40.349073,71.68889,,Общеобразовательная школа,,
49956853373,Средняя общеобразовательная школа № 39,"Ферганская область, Алтыарыкский район, Тинчлик",40.415857,71.505471,,Общеобразовательная школа,,
44695669479,63-Мактаб,"Ферганская область, Риштанский район, населённый пункт Вахим",40.412113,71.242776,,"Общеобразовательная школа, Магазин продуктов",,
212583690415,Школа № 8,"Ферганская область, Узбекистанский район, городской посёлок Аимча-Какыр",40.341295,70.781584,,Общеобразовательная школа,,
95435149231,Школа № 27,"Ферганская область, Фуркатский район, населённый пункт Палванташ",40.547537,70.798532,,Общеобразовательная школа,,
239620041173,Школа № 32,"Ферганская область, Дангаринский район, городской посёлок Юкори-Урганжи",40.690478,70.925583,,Общеобразовательная школа,,
9638227709,Средняя общеобразовательная школа № 14,"Ферганская область, Алтыарыкский район, городской посёлок Паласан",40.397713,71.497688,+998 95 026 92 96,Общеобразовательная школа,,
221789172994,Школа № 49,"Ферганская область, Куштепинский район, городской посёлок Эшангузар, улица Туркистон, 144",40.45733,71.692068,,Общеобразовательная школа,,
155826010926,Школа № 45,"Ферганская область, Узбекистанский район, махаллинский сход граждан Кумбости, улица Тошминор, 12",40.468121,70.909385,,Общеобразовательная школа,,
23171821595,Школа № 34,"Ферганская область, городской посёлок Алтыарык",40.418865,71.471727,,Общеобразовательная школа,,
168843566959,Школа № 30,"Ферганская область, Узбекистанский район, городской посёлок Кульэлаш, Doʻstlik koʻchasi, 12A",40.474096,70.924416,,Общеобразовательная школа,,
12230949477,Zukko,"Ферганская область, Ферганская кольцевая автодорога, 103",40.348673,71.28107,"+998 91 130 45 00, +998 91 131 45 00",Частная школа,,
219513128340,Школа № 9,"Ферганская область, Алтыарыкский район, городской посёлок Янгиараб",40.347902,71.388629,,Общеобразовательная школа,,
100590343591,Школа № 36,"Ферганская область, Коканд, Shikorgox ko'chasi",40.534286,70.907177,,Общеобразовательная школа,,
140273798133,Школа № 1,"Ферганская область, городской посёлок Дангара",40.582571,70.91448,,Общеобразовательная школа,,
117946586590,Школа № 3,"Ферганская область, Куштепинский район, населённый пункт Кумдан",40.42266,71.66868,,Общеобразовательная школа,,
168376119660,Школа № 15,"Ферганская область, Ташлакский район, городской посёлок Яккатут, Alisher Navoiy koʻchasi, 98",40.506791,71.862865,,Общеобразовательная школа,,
78569539940,Школа № 36,"Фергана, махаллинский сход граждан Нафосат, улица Юлдуз, 202",40.357796,71.806436,,Общеобразовательная школа,,
68211178262,Школа № 4,"Ферганская область, Дангаринский район, махаллинский сход граждан Телиминг",40.617843,70.900026,,Общеобразовательная школа,,
17319394590,Школа № 30,"Ферганская область, Риштанский район, городской посёлок Дутир",40.377268,71.356167,,Общеобразовательная школа,,
206382784490,Школа № 27,"Ферганская область, Дангаринский район, населённый пункт Катта-Актепа",40.636639,70.960577,,Общеобразовательная школа,,
141579805704,Школа № 17,"Ферганский район, городской посёлок Чимион",40.256364,71.518818,,Общеобразовательная школа,,
34861334420,Школа № 48,"Ферганская область, Риштанский район, городской посёлок Уйрат",40.384664,71.165798,,Общеобразовательная школа,,
85322702071,Школа № 30,"Ферганская область, Бувайдинский район, населённый пункт Янгикишлак",40.663821,71.063576,,Общеобразовательная школа,,
245588240106,Школа № 17,"Ферганская область, Фуркатский район, городской посёлок Эски",40.458115,70.830474,,Общеобразовательная школа,,
241291282572,Школа № 46,"Ферганская область, Бувайдинский район, населённый пункт Хакимтура",40.632705,71.038944,,Общеобразовательная школа,,
89322347584,Средняя общеобразовательная школа № 29,"Ферганская область, Бувайдинский район, населённый пункт Ялангач",40.669756,71.046794,,Общеобразовательная школа,,
35254448344,Школа №42,"Ферганская область, Алтыарыкский район, махаллинский сход граждан Шодиёна, улица Намуна, 108A",40.421468,71.62146,,Общеобразовательная школа,,
207071883505,Школа № 56,"Ферганская область, Узбекистанский район, махаллинский сход граждан Кайнар, улица Курбонмерган",40.491335,70.916361,,Общеобразовательная школа,,
95750016288,Среднеобразовательная школа № 11,"Ферганская область, Ташлакский район, махаллинский сход граждан Янгийул, улица Алишера Навои, 58",40.498607,71.816466,,Общеобразовательная школа,,
77050197737,Школа № 25,"Ферганская область, Учкуприкский район, населённый пункт Суинчал",40.390954,71.018434,,Общеобразовательная школа,,
217248325494,Школа № 35,"Ферганская область, Коканд",40.514586,70.904778,,Общеобразовательная школа,,
98846393122,Школа № 18,"Ферганская область, Куштепинский район, махаллинский сход граждан Куприкбоши, улица Ободлик, 316",40.519574,71.701771,,Общеобразовательная школа,,
160398797389,Школа № 3,"Ферганская область, Алтыарыкский район, махаллинский сход граждан Жарарик, улица Нодира, 61",40.420485,71.602943,,Общеобразовательная школа,,
242512382150,Школа № 10,"Ферганская область, Учкуприкский район, городской посёлок Гиждан",40.597674,70.996424,,Общеобразовательная школа,,
108691981694,Школа № 29,"Ферганская область, Куштепинский район, населённый пункт Калмаклар",40.506838,71.660105,,Общеобразовательная школа,,
193319464068,Школа № 53,"Ферганская область, Учкуприкский район",40.466767,71.060719,,Общеобразовательная школа,,
14044547012,Школа № 26,"Ферганская область, Узбекистанский район, населённый пункт Шур",40.368855,70.767675,,Общеобразовательная школа,,
39340917025,Школа № 21,"Ферганская область, Язъяванский район, населённый пункт Сувлиарык",40.652996,71.77591,,Общеобразовательная школа,,
37682722985,Школа № 27,"Ферганская область, Бувайдинский район, городской посёлок Урганджи",40.646247,71.031289,,Общеобразовательная школа,,
48790827162,Школа № 10,"Ферганская область, Фуркатский район, населённый пункт Кызылкияк",40.462572,70.796219,,Общеобразовательная школа,,
55325007967,Школа № 42,"Ферганская область, Узбекистанский район, махаллинский сход граждан Сочтепа, улица Чинор, 25",40.446195,70.874346,,Общеобразовательная школа,,
86003837778,Школа № 9,"Ферганская область, Коканд, населённый пункт имени К. Ходжаевой",40.498312,70.976997,,Общеобразовательная школа,,
155464241495,Средняя общеобразовательная школа № 24,"Ферганская область, Алтыарыкский район, населённый пункт Жонибек, улица Чули Гулистон, 1",40.447643,71.496877,,Общеобразовательная школа,,
228746120800,Школа № 38,"Ферганский район, городской посёлок Авваль, махаллинский сход граждан Аввал, улица Хикмат, 17",40.306475,71.840725,,Общеобразовательная школа,,
187746124094,Школа № 17,"Ферганская область, Учкуприкский район, махаллинский сход граждан Тургок",40.535925,71.00733,,Общеобразовательная школа,,
199099484591,Школа № 39,"Ферганская область, Узбекистанский район, махаллинский сход граждан Дунгсарой",40.439948,70.847519,,Общеобразовательная школа,,
208934844755,Школа № 5,"Ферганская область, Учкуприкский район, населённый пункт Султан",40.566027,71.089673,,Общеобразовательная школа,,
217459129402,Школа № 26,"Ферганская область, Фуркатский район, городской посёлок Чекчувалдак",40.526018,70.803873,,Общеобразовательная школа,,
153779636085,Школа № 33,"Ферганский район, населённый пункт Миндонобод, махаллинский сход граждан Миндонобод",40.310826,71.764362,,Общеобразовательная школа,,
73646985096,Школа № 38,"Ферганская область, Куштепинский район, населённый пункт Курганча",40.544863,71.719053,,Общеобразовательная школа,,
86740743943,Школа № 37,"Ферганская область, Алтыарыкский район, населённый пункт Узумзар",40.650126,71.384648,,Общеобразовательная школа,,
177403202805,Школа № 38,"Ферганская область, Учкуприкский район, населённый пункт Юлгинзар",40.605026,71.037148,,Общеобразовательная школа,,
133233282637,Школа № 40,"Ферганский район, махаллинский сход граждан Дамкул",40.313561,71.816114,,Общеобразовательная школа,,
29022659280,Школа № 30,"Ферганская область, Ташлакский район, махаллинский сход граждан Кумарик, улица Куларик, 356",40.551452,71.790918,,Общеобразовательная школа,,
84536799484,Школа № 10,"Ферганская область, Ташлакский район, населённый пункт Таглик",40.521603,71.793461,,Общеобразовательная школа,,
220814970871,Школа № 37,"Ферганская область, Ташлакский район, махаллинский сход граждан Суфилар, улица Куконлик, 4",40.523432,71.755066,,Общеобразовательная школа,,
184213267232,Школа № 13,"Ферганская область, Узбекистанский район, населённый пункт Даштчулпан",40.410555,70.850635,,Общеобразовательная школа,,
116236709493,Школа № 5,"Ферганская область, Дангаринский район, населённый пункт Кичик-Турк",40.690454,70.820372,,Общеобразовательная школа,,
225488015148,Школа № 14,"Ферганская область, Куштепинский район, махаллинский сход граждан Гиштмон, улица Бадишт, 29",40.480941,71.602316,,Общеобразовательная школа,,
73066191295,Школа № 18,"Ферганская область, Узбекистанский район, городской посёлок Ифтихор",40.440968,70.881706,,Общеобразовательная школа,пн-сб 07:30–18:00,
30532579626,Школа № 28,"Ферганская область, Узбекистанский район, населённый пункт Янги Хайёт",40.339095,70.869024,,Общеобразовательная школа,,
167552364407,Школа № 24,"Ферганская область, Дангаринский район, городской посёлок Юкори-Урганжи",40.688264,70.925755,,Общеобразовательная школа,,
174976678621,Школа № 32,"Ферганская область, Ташлакский район, махаллинский сход граждан Бесаранг",40.587599,71.777539,,Общеобразовательная школа,,
131199483350,Школа №80,"Ферганская область, Бувайдинский район, населённый пункт Янгикишлак",40.663092,71.063793,,Общеобразовательная школа,,
159497247584,Школа № 27,"Ферганская область, Учкуприкский район, населённый пункт Кум",40.654058,71.01486,,Общеобразовательная школа,,
107562014500,Школа № 38,"Ферганская область, Ташлакский район, махаллинский сход граждан Юкорикишлок, улица Амира Темура, 28",40.479035,71.860456,,Общеобразовательная школа,,
112141669942,56-мактаб,"Ферганская область, Риштанский район, городской посёлок Кайрагач",40.400189,71.361143,,Общеобразовательная школа,,
93126207163,Школа № 7,"Ферганская область, Риштанский район, городской посёлок Туда",40.370163,71.298385,,Общеобразовательная школа,,
131139863899,Школа № 7,"Ферганская область, Фуркатский район, населённый пункт Узунчек",40.497226,70.782309,,Общеобразовательная школа,,
182605540563,Школа № 13,"Ферганская область, Фуркатский район",40.430809,70.809998,,Общеобразовательная школа,,
115934023503,School № 15,"Ферганская область, Язъяванский район, городской посёлок Ханабад",40.626219,71.754143,,Общеобразовательная школа,,
112445913583,Школа № 13,"Ферганская область, Ташлакский район, городской посёлок Турват",40.467444,71.832188,,Общеобразовательная школа,,
170341616430,Школа № 8,"Ферганская область, Дангаринский район, населённый пункт Багиш",40.676191,70.798995,,Общеобразовательная школа,,
234086022830,Средняя общеобразовательная школа № 24,"Ферганская область, Риштанский район, населённый пункт Навбахор",40.344685,71.089197,,Общеобразовательная школа,,
188515156751,Школа № 36,"Ферганская область, Дангаринский район, населённый пункт Аллахамак",40.709222,70.862392,,Общеобразовательная школа,,
228063087484,Частная школа Афсона,"Ферганская область, Бувайдинский район, городской посёлок Куйи-Найман",40.616007,71.095529,,Общеобразовательная школа,,
17134228783,Школа № 17,"Ферганская область, Дангаринский район, махаллинский сход граждан Янгизамон, улица Янги Бир, 78",40.531382,70.890665,,Общеобразовательная школа,,
22208822299,2-idum,"Ферганская область, городской посёлок Учкуприк",40.544285,71.063197,,Общеобразовательная школа,пн-сб 08:00–18:00,
128146098787,School № 53,"Ферганский район, городской посёлок Кургонтепа, махалля Янги Масжид",40.283974,71.46866,,Общеобразовательная школа,,
112791050262,Школа № 35,"Ферганская область, Язъяванский район, населённый пункт Такалик-1",40.689021,71.662359,,Общеобразовательная школа,,
223031395366,School № 4,"Ферганская область, Фуркатский район, городской посёлок Томоша, Madaniyat ko'chasi, 14",40.46695,70.723233,,Общеобразовательная школа,,
127771806291,Школа № 45,"Ферганская область, Учкуприкский район, населённый пункт Мамачал",40.416606,71.039403,,Общеобразовательная школа,,
84207316027,Школа № 2,"Ферганская область, Учкуприкский район, населённый пункт Айритам",40.528122,71.033443,,Общеобразовательная школа,,
119208900886,Школа № 45,"Ферганский район, населённый пункт Чекшура, улица Хулкар, 5",40.381557,71.738826,,Общеобразовательная школа,,
18276504617,Школа № 54,"Ферганская область, Учкуприкский район, городской посёлок Палахан",40.588733,71.019812,,Общеобразовательная школа,,
144155935349,Школа № 6 Узбекистанского района,"Ферганская область, Узбекистанский район, городской посёлок Катта Тагоб",40.347378,70.739976,,Общеобразовательная школа,,
49421520469,Школа № 3,"Ферганская область, Ташлакский район, махаллинский сход граждан Конизар, улица Бобур, 319",40.476223,71.776462,,Общеобразовательная школа,,
121571540546,School № 20,"Ферганская область, Язъяванский район, населённый пункт Пинож",40.621356,71.676777,,Общеобразовательная школа,,
77819162508,Школа № 49,"Ферганская область, Учкуприкский район, махаллинский сход граждан Тургок, улица Сайхун, 84",40.538266,71.009511,,Общеобразовательная школа,,
150427065027,Школа № 10,"Ферганская область, Узбекистанский район, городской посёлок Кызыл-Какыр",40.348331,70.82289,,Общеобразовательная школа,,
42915485747,Средняя общеобразовательная школа № 20,"Андижанская область, Улугнорский район, городской посёлок Акалтын, Узбекистанская улица, 17",40.742409,71.714909,,Общеобразовательная школа,,
48518090414,Школа № 12,"Ферганская область, Бувайдинский район, городской посёлок Куйи-Бачкир, махалля Пахтаабад",40.630229,71.172957,,Общеобразовательная школа,,
56636101706,Школа № 41,"Ферганская область, Алтыарыкский район, населённый пункт Шарктонги",40.36501,71.496203,,Общеобразовательная школа,,
186990168977,Школа № 39,"Ферганская область, Учкуприкский район, населённый пункт Гулистан",40.589884,71.056856,,Общеобразовательная школа,,
235027680379,Школа № 22,"Ферганская область, Багдадский район, населённый пункт Пахтачи",40.489104,71.147756,,Общеобразовательная школа,,
48566959476,Школа № 16,"Ферганская область, Учкуприкский район, махаллинский сход граждан Янгикишлок, улица Баландгузар, 8",40.517988,71.005467,,Общеобразовательная школа,,
135108199399,Школа № 23,"Ферганская область, городской посёлок Дангара",40.575991,70.923958,,Общеобразовательная школа,,
121180141685,Axmad international school,"Ферганская область, Коканд, улица Фаробий, 2А",40.556432,70.949307,,"Общеобразовательная школа, Начальная школа, Дополнительное образование",пн-пт 07:00–18:00,
96725412812,Школа № 36,"Ферганская область, городской посёлок Язъяван",40.667975,71.747703,,Общеобразовательная школа,,
129477759318,Школа № 30,"Ферганская область, Язъяванский район, городской посёлок Каратепа",40.619163,71.833933,,Общеобразовательная школа,,
243322373649,Школа № 14,"Ферганская область, Дангаринский район, махаллинский сход граждан Катта Аравон, улица Кичик Аравон, 47B",40.55457,70.868647,,Общеобразовательная школа,,
180086337709,Общеобразовательная школа № 31,"Ферганская область, Маргилан, улица Надирмат",40.463623,71.748468,,Общеобразовательная школа,пн-сб 08:00–17:00,
185873969429,Школа N° 32,"Ферганская область, Узбекистанский район, городской посёлок Авган, улица Жар",40.503153,70.909016,,Общеобразовательная школа,,
127050199102,Средняя общеобразовательная школа № 4,"Ферганская область, городской посёлок Алтыарык",40.375295,71.47996,,Общеобразовательная школа,,
66106838247,Школа № 32,"Ферганская область, Бувайдинский район, городской посёлок Куйи-Бачкир, махалля Файзабад",40.633686,71.164532,,Общеобразовательная школа,,
123691528950,Школа № 6,"Ферганская область, Учкуприкский район, населённый пункт Яккатут, Obod diyor ko'chasi, 31",40.575726,71.049005,,Общеобразовательная школа,,
101819784947,Школа № 48,"Ферганская область, Учкуприкский район, махаллинский сход граждан Бегобод, улица Янги Хаёт, 415",40.502934,71.038076,,Общеобразовательная школа,,
221570961505,Школа № 27,"Ферганская область, Язъяванский район, населённый пункт Кайрагач",40.604618,71.811904,,Общеобразовательная школа,,
112181879196,Школа № 61,"Ферганская область, Узбекистанский район, городской посёлок Кудаш, Yangi mahalla ko'chasi, 20",40.420182,70.870728,,Общеобразовательная школа,,
146742854561,школа № 18,"Ферганская область, Алтыарыкский район, населённый пункт Курганарык",40.417201,71.620608,,Общеобразовательная школа,,
147151649757,Средняя общеобразовательная школа № 21,"Андижанская область, Улугнорский район, городской посёлок Акалтын, проспект Навои, 5",40.746499,71.698207,,Общеобразовательная школа,,
166720066039,Школа № 43,"Ферганская область, Риштанский район, населённый пункт Яилма",40.366641,71.093629,,Общеобразовательная школа,,
136198320640,School № 29,"Ферганская область, Кувинский район, городской посёлок Дамарык",40.521812,71.932338,,Общеобразовательная школа,,
184188259109,School № 45,"Ферганская область, Бешарык",40.43273,70.600894,,Общеобразовательная школа,,
32269485758,Средняя общеобразовательная школа № 6,"Ферганская область, Куштепинский район, городской посёлок Балтакуль, махаллинский сход граждан Каттабалтакуль, улица Кайрагоч, 74A",40.456586,71.612664,,Общеобразовательная школа,,
159727987681,Школа № 35,"Ферганская область, Узбекистанский район, населённый пункт Джаманджар",40.335613,70.859096,,Общеобразовательная школа,,
28547920792,Средняя общеобразовательная школа № 14,"Ферганская область, Ташлакский район, махаллинский сход граждан Жоркишлок, улица Иттифок, 62",40.529342,71.820371,,Общеобразовательная школа,,
